id,address,function,length,setpoint,gain,reset rate,deadband,cycle time,rate,system mode,control scheme,pump,solenoid,pressure measurement,crc rate,command response,time,binary result,categorized result,specific result
8550,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418690823,1,6,18
8565,4,16,90,15.8,111,0.2592,0.48,0.9,0,0,0,1,0,-1,44348,1,1418690836,1,6,18
8570,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418690839,1,6,18
8574,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418690843,1,6,18
8582,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418690849,1,6,18
8589,4,16,90,15.8,111,0.2592,0.48,0.9,0,0,0,1,0,-1,21533,1,1418690856,1,6,18
8622,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418690883,1,6,18
8626,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418690886,1,6,18
8637,4,16,90,15.8,111,0.2134,0.48,0.9,0,0,0,1,0,-1,30867,1,1418690896,1,6,18
10750,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418693053,1,6,18
10754,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418693057,1,6,18
10758,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418693060,1,6,18
10762,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418693063,1,6,18
10765,4,16,90,10.6,119,0.3244,0.67,0.9,0,0,1,1,1,-1,33118,1,1418693066,1,6,18
10766,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418693066,1,6,18
10781,4,16,90,10.6,119,0.3244,0.67,0.9,0,0,1,1,1,-1,34924,1,1418693080,1,6,18
16533,4,16,90,9.47,114,0.3153,0.32,0.9,0,0,0,0,0,-1,46580,1,1418698907,1,6,18
16538,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418698910,1,6,18
16541,4,16,90,9.47,114,0.3153,0.32,0.9,0,0,0,0,0,-1,46634,1,1418698913,1,6,18
16558,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418698927,1,6,18
16562,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418698930,1,6,18
16570,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418698937,1,6,18
16581,4,16,90,3.39,114,0.3153,0.32,0.9,0,0,0,0,0,-1,15598,1,1418698947,1,6,18
16582,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418698947,1,6,18
16589,4,16,90,3.39,114,0.3153,0.32,0.9,0,0,0,0,0,-1,51109,1,1418698953,1,6,18
16597,4,16,90,3.39,114,0.3153,0.32,0.9,0,0,0,0,0,-1,27444,1,1418698960,1,6,18
16609,4,16,90,3.39,114,0.3153,0.32,0.9,0,0,0,0,0,-1,36384,1,1418698970,1,6,18
16610,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418698970,1,6,18
18294,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418700561,1,6,18
18314,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418700578,1,6,18
18337,4,16,90,15,119,0.3668,0.55,0.9,0,1,1,0,0,-1,52280,1,1418700598,1,6,18
