id,address,function,length,setpoint,gain,reset rate,deadband,cycle time,rate,system mode,control scheme,pump,solenoid,pressure measurement,crc rate,command response,time,binary result,categorized result,specific result
182,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,17477,0,1418682562,1,2,26
194,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000112153,13124,0,1418682573,1,2,26
214,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.10E+27,14643,0,1418682591,1,2,26
238,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.10E+27,13625,0,1418682612,1,2,26
754,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.126268,13367,0,1418683080,1,2,34
762,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.128222,13364,0,1418683087,1,2,34
810,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.139884,17988,0,1418683131,1,2,34
818,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.141893,13111,0,1418683138,1,2,34
1506,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.93112,17463,0,1418683754,1,2,35
1522,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.96327,13379,0,1418683800,1,2,35
1530,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.9789,13369,0,1418683824,1,2,35
1538,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.99362,17222,0,1418683847,1,2,35
1554,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.517017,14148,0,1418683894,1,2,35
1686,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,12593,0,1418684021,1,2,25
1722,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,13622,0,1418684051,1,2,25
1730,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,13621,0,1418684058,1,2,25
1738,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.06E+37,17459,0,1418684064,1,2,25
1758,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,14641,0,1418684081,1,2,25
1766,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,12593,0,1418684088,1,2,25
2566,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,14661,0,1418684857,1,2,26
2590,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,12592,0,1418684877,1,2,26
2606,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,13105,0,1418684890,1,2,26
2614,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,13380,0,1418684897,1,2,26
2626,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.64E-10,13616,0,1418684907,1,2,26
2642,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000125124,12868,0,1418684921,1,2,26
2654,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,13111,0,1418684931,1,2,26
2910,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.61171,14137,0,1418685144,1,2,27
2922,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.555406,17200,0,1418685154,1,2,27
2930,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.55563,17988,0,1418685161,1,2,27
2934,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.555855,13121,0,1418685164,1,2,27
2938,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.55563,17987,0,1418685168,1,2,27
2954,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.55563,17988,0,1418685181,1,2,27
2978,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.555855,13112,0,1418685201,1,2,27
2982,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.555406,17201,0,1418685204,1,2,27
3002,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.554732,12357,0,1418685221,1,2,27
3554,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.87E+38,13880,0,1418685681,1,2,25
3570,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.79E+37,13890,0,1418685694,1,2,25
3582,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0065918,12868,0,1418685704,1,2,25
3586,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,17731,0,1418685707,1,2,25
3710,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.02694,17461,0,1418685810,1,2,35
3714,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.0467,13634,0,1418685813,1,2,35
3742,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.25395,17474,0,1418685836,1,2,35
4122,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.125,14147,0,1418686179,1,2,25
4138,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0703125,14385,0,1418686226,1,2,25
4154,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00439453,14386,0,1418686272,1,2,25
4166,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.20E+37,17202,0,1418686308,1,2,25
4170,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0703125,14387,0,1418686319,1,2,25
4742,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.5,14386,0,1418686998,1,2,28
4878,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28.2428,12338,0,1418687112,1,2,34
4894,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28.2198,13367,0,1418687125,1,2,34
4902,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28.2198,13368,0,1418687132,1,2,34
4906,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.149975,13623,0,1418687136,1,2,34
4910,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28.1968,14404,0,1418687139,1,2,34
4922,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.153702,14648,0,1418687149,1,2,34
4958,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.91092,13873,0,1418687179,1,2,27
